5770;"Love Hangover was a big hit song for this diva in 1976. - ""Thelma Houston""? ""Donna Summer""? ""Barbra Streisand""? ""Diana Ross""?";Diana Ross;music
5771;"What was the name of the lyricist who wrote many songs with Elton John? - ""Bernie Taupin""? ""Neil Sedaka""? ""John Denver""? ""George Smith""?";Bernie Taupin;music
5772;"Who wrote the libretto for the opera Aida? - ""Mariette Bay""? ""Armand Amonasro""? ""Camille du Locle""? ""Giuseppe Verdi""?";Camille du Locle;music
5773;"This talented jazz musician, who died way too young, said: Music is your own experience, your own thoughts, your wisdom. If you dont live it, it wont come out of  your horn. They teach you theres a boundary line to music. But man, theres no boundary line to art. - ""Charlie Parker""? ""Jack Teagarden""? ""Louis Armstrong""? ""Django Rheinhart""?";Charlie Parker;music
5774;"What member of hardcore punk band, Minor Threat went on to form Fugazi? - ""Mike Watt""? ""Brian Baker""? ""Ian Mackaye""? ""Greg Ginn""?";Ian Mackaye;music
5775;"Who was the bassist and keyboardist for the popular rock band Led Zeppelin? - ""Robert Plant""? ""Jimmy Page""? ""John Paul Jones""? ""John Bonham""?";John Paul Jones;music
5776;"What is the name of this song originally sung by Little Eva and then brought back to life in 1974 by Grand Funk Railroad? - ""The Loco-Motion""? ""Its My Party""? ""Gimme Some Lovin""? ""Set Me Free""?";The Loco-Motion;music
5777;"What artist is famous for the 1979 song The Devil Went Down To Georgia? - ""George Jones""? ""Charlie Daniels""? ""Merle Haggard""? ""Waylon Jennings""?";Charlie Daniels;music
5778;"What family adopted Prince just as he entered high school? - ""Andersons""? ""Petersons""? ""Stevens""? ""Johnsons""?";Andersons;music
5779;"Genre: East Coast Rap This hip-hop artist (Birth name: Christopher George Latore Wallace) was signed to Sean Puffy Combs Bad Boy Records in 1992.  Notable songs include: Mo Money Mo Problems and Hypnotize. - ""50 Cent""? ""Busta Rhymes""? ""Notorious B.I.G.""? ""Heavy D""?";Notorious B.I.G.;music
5780;"What was the name of the character, portrayed by Jesse McCartney on the soap opera All My Children? - ""Adam J.R. Chandler""? ""Adrian Sword""? ""Mateo Santos""? ""Leo DuPres""?";Adam J.R. Chandler;music
5781;"Neil Young sings Dreamer of Pictures, I run in the night. You see us together chasing the moonlight.  Who could Neil Young live with for the rest of his life? - ""Gold Dust Woman""? ""Witchy Woman""? ""Cinnamon Girl""? ""Sweet Jane""?";Cinnamon Girl;music
5782;"Which member of Linkin Park did vocalist Mike Shinoda meet in 7th grade? - ""Brad""? ""Chester""? ""Rob""? ""Phoenix""?";Brad;music
5783;"The Boston Globe ranked the 1986 song Heartbeat as No. 1 on their Top Ten Worst Songs of All Time, referring to it as a truly awful song. What actor recorded this painful song? - ""Bruce Willis""? ""Kevin Bacon""? ""Kurt Russell""? ""Don Johnson""?";Don Johnson;music
5784;"Who was the lead singer on the album Follow The Leader, released by Korn? - ""Munky Shaffer""? ""Lil jon""? ""David Jones""? ""Johnathan Davis""?";Johnathan Davis;music
5785;"This group is definitely considered a U.S. one hit wonder. They had a hit song called Magic in 1974. - ""Daniel Boone""? ""Paper Lace""? ""Pilot""? ""Jigsaw""?";Pilot;music
5786;"Name Stevie Wonders first US hit, recorded in 1963. - ""Fingernails, Part II""? ""Fingertips""? ""Fingertips, Part II""? ""Fingernails""?";Fingertips, Part II;music
5787;"In what year did the band Foreigner release their album Double Vision? - ""1978""? ""1979""? ""1977""? ""1976""?";1978;music
5788;"In what country would you hear the tuva singing of Buddhist monks of the Dalai Lama? - ""Singapore""? ""China""? ""Japan""? ""Tibet""?";Tibet;music
5789;"What influential guitarist stated, If it has more than three chords, its jazz.? - ""Lou Rawls""? ""Louis Costanza""? ""Lou Reed""? ""Louis Armstrong""?";Lou Reed;music
5790;"In what year did Alvin and the Chimpmunks make their debut as a singing group? - ""1958""? ""1962""? ""1950""? ""1954""?";1958;music
5791;"Who was the winner of the first Eurovision Song Contest? - ""Freddy Quin""? ""ABBA""? ""Lys Assia""? ""Bucks Fizz""?";Lys Assia;music
5792;"Which artist has Rolling Stone Magazines #40 greatest album of all time, entitled Forever Changes? - ""Love""? ""Live""? ""The Love""? ""Loving""?";Love;music
5793;"Complete the lyrics from this Jimmy Buffett song: He said I ate the ___ _____in Paris I took the last plane out of Saigon Took the first fast boat to China And Jimmy theres still so much to be done. - ""worst brie""? ""last mango""? ""only burger""? ""best quiche""?";last mango;music
5794;"Who performed Sultans of Swing, Walk of Life, Romeo and Juliet, Money for Nothing? - ""Bruce Springsteen""? ""Bob Seger""? ""Creedance Clearwater Revival""? ""Dire Straits""?";Dire Straits;music
5795;"This singer had a top ten hit in 1987 with Paper in Fire. - ""John Mellencamp""? ""Paul Simon""? ""Huey Lewis""? ""Peter Gabriel""?";John Mellencamp;music
5796;"Who recorded the album Rocket to Russia, which was ranked #106 by Rolling Stone magazine? - ""Van Halen""? ""Sam Cooke""? ""The Clash""? ""The Ramones""?";The Ramones;music
5797;"Tequila Makes Her Clothes Fall Off would seem to sound like a top ten song from Mexico but it reached number 1 on the US Billboard Hot Country Hits in 2005. Who was the money sounding man that sang it? - ""Pake McEntire""? ""Don Henley""? ""Blake Shelton""? ""Joe Nichols""?";Joe Nichols;music
5798;"One Love, One Heart.  Lets get together and feel alright.  The lyrics and music of this song brings to ones inner eye the beauty of the island of Jamaica.  Yet examine closely the lyrics of  One Love ,  and you will find the concern this artist had for the poor and repressed people of Jamaica.  Who is this artist that helped bring reggae music to the attention of the world? - ""Al Anderson""? ""Peter Tosh""? ""Bunny Wailer""? ""Bob Marley""?";Bob Marley;music
5799;"Sun, sun, sun, here it comes is the refrain of a song recorded by which popular group? - ""Smashmouth""? ""The Monkees""? ""The Beatles""? ""The Temptations""?";The Beatles;music
5800;"In 1962 Burt Bacharach and Hal David had a hit with Only Love Can Break a Heart. Who sang the original? - ""Gene Daniels""? ""Gene Nichols""? ""Gene Pitney""? ""Gene Chandler""?";Gene Pitney;music
5801;"What year did David Gilmour join Pink Floyd? - ""1967""? ""1971""? ""1968""? ""1972""?";1968;music
5802;"In what city was George Michael arrested in 1998 for engaging in a lewd act in a public toilet? - ""Los Angeles""? ""New York""? ""Beverly Hills""? ""San Francisco""?";Beverly Hills;music
5803;"What  female singer had a #1 song  (Then Came You) in the U.S. with the RB group The Spinners? - ""Dionne Warwick""? ""Gwen McRae""? ""Betty Wright""? ""Diana Ross""?";Dionne Warwick;music
5804;"David Seville and the Chipmunks sang about a bird on this body part. Can you pick out the correct one? - ""Shoulders""? ""Head""? ""Foot""? ""Finger""?";Head;music
5805;"Which of the following did not sing a song titled Clementine? - ""Mark Owen""? ""The Decemberists""? ""Elliot Smith""? ""John Lister""?";John Lister;music
5806;"What is the highest ranking Loverboy  achieved on the U. S. charts for a single in the period 1980 -2007? - ""21""? ""3""? ""9""? ""12""?";9;music
5807;"Sizzlas songs often tell his people to refrain from the use of marijuana. - ""False""? ""True""?";False;music
5808;"This artist released a 1974 hit song describing a romance in the Arabian peninsula. - ""Joan Baez""? ""Joni Mitchell""? ""Maria Muldaur""? ""Janis Ian""?";Maria Muldaur;music
5809;"What is the name of Radioheads vocalist Thom Yorkes first solo album? - ""The Clock""? ""Analyze""? ""The Eraser""? ""Harrowdown Hill""?";The Eraser;music
5810;"Tico Torres, one of the original members of Bon Jovi, is nicknamed The Hitman because of his habit of hitting the drums very hard. - ""True""? ""False""?";True;music
5811;"Is it true that Prince graduated from college with a degree in music? - ""No""? ""Yes""?";No;music
5812;"Tributes to Aaliyah and Lisa Lopes can be seen in music videos of this music diva. - ""Mary J. Blige""? ""Britney Spears""? ""Missy Elliott""? ""Mariah Carey""?";Missy Elliott;music
5813;"Who was the one hit wonder who had a smash hit single called  Puttin On The Ritz in the year 1983? - ""Gerardo""? ""Taco""? ""Enchilada""? ""Burrito""?";Taco;music
5814;"Who played with John Wayne in the 1969 motion picture, True Grit? - ""Kris Kristofferson""? ""Glen Campbell""? ""Travis Tritt""? ""Mel Tillis""?";Glen Campbell;music
5815;"In 1982, this British R-n-B group recorded a song called, Just an Illusion, that was also featured in the movie F/X. - ""Shalamar""? ""Dynasty""? ""Imagination""? ""Destiny""?";Imagination;music
5816;"Malice Mizer is an Oshare Kei band. - ""False""? ""True""?";False;music
5817;"Which country does Billy Talent come from? - ""Poland""? ""Australia""? ""Latvia""? ""Canada""?";Canada;music
5818;"Has Paul Wall ever been on the The Howard Stern Show? - ""No""? ""Yes""?";Yes;music
5819;"Which band performed the1970s classic rock song Wont Get Fooled Again? - ""Led Zeppelin""? ""The Guess Who""? ""The Who""? ""Rolling Stones""?";The Who;music
5820;"Which name links the groups Utopia, Joan Jett and the Blackhearts, Meatloaf and The Cars? - ""Kasim Sultan""? ""Tony Levin""? ""Bob Ezrin""? ""Todd Rundgren""?";Kasim Sultan;music
5821;"Which one of these famous rappers was not slain in the 90s? - ""Jam Master Jay""? ""Notorious B.I.G.""? ""Big L""? ""Tupac""?";Jam Master Jay;music
5822;"Jingle Bells, the first song broadcast from space, was written in this year. - ""1867""? ""1887""? ""1857""? ""1877""?";1857;music
5823;"I tell myself I dont want nobody else to ever love me You are my guiding star, my shingling light, I love you baby - ""Lady Saw""? ""Garnett Silk""? ""Beenie man""? ""Damien Marley""?";Beenie man;music
5824;"What fruity song did The Beatles release in 1967? - ""Raspberry Fields Forever""? ""Apple Fields Forever""? ""Orange Fields Forever""? ""Strawberry Fields Forever""?";Strawberry Fields Forever;music
5825;"What were the names of Lena Hornes children? - ""Mary and David""? ""Gail and Edwin""? ""Lena and Mark""? ""Jenny and Edwin""?";Gail and Edwin;music
5826;"Which song by rock and roll group Tommy James and the Shondells includes the lyrics Look over yonder, what do you see? The sun is a rising most definitely? - ""Crystal Blue Persuasion""? ""Blue Suede Shoes""? ""Red Rain""? ""Red Red Wine""?";Crystal Blue Persuasion;music
5827;"Which member of Def Leppard came up with the bands name? - ""Rick Savage""? ""Tony Kenning""? ""Pete Willis""? ""Joe Elliott""?";Joe Elliott;music
5828;"What artist wrote the songs Nothing Compares 2 U (Billboard #1 in 1990) performed by Sinead OConner and Manic Monday (Billboard #2 1986) performed by the Bangles? - ""Bruce Hornsby""? ""Phil Collins""? ""Prince""? ""Bryan Adams""?";Prince;music
5829;"In what year was Pyotr Ilyich Tchaikovsky appointed Professor of Music Theory and Harmony at the Moscow Conservatory? - ""1856""? ""1866""? ""1836""? ""1846""?";1866;music
5830;"Don Giovanni is an opera in two acts by what popular composer? - ""Monteverde""? ""Beethoven""? ""Falstaff""? ""Mozart""?";Mozart;music
5831;"What was the name of Elton Johns debut album? - ""Elton John""? ""Tiny Dancer""? ""Skyline Pigeon""? ""Empty Sky""?";Empty Sky;music
5832;"What type of flood did Stevie Ray Vaughn sing about in 1983? - ""Georgia""? ""Texas""? ""Louisiana""? ""Mississippi""?";Texas;music
5833;"This singer had a hit song with a remake of Im Every Woman in 1993. - ""Patti LaBelle""? ""Thelma Houston""? ""Chaka Khan""? ""Whitney Houston""?";Whitney Houston;music
5834;"What character did Willie Nelson play in the 2005 movie Dukes of Hazzard? - ""Cooter""? ""Roscoe P. Coletrain""? ""Uncle Jessie Duke""? ""Boss Hogg""?";Uncle Jessie Duke;music
5835;"Through the Fire was a hit song for this legendary RB diva in the 1980s. - ""Mary J. Blige""? ""Whitney Houston""? ""Chaka Khan""? ""Gloria Gaynor""?";Chaka Khan;music
5836;"Rolling Stone magazine ranked The Stranger as the #67 album on their list of top albums. Who recorded this album? - ""The Animals""? ""Elton John""? ""David Bowie""? ""Billy Joel""?";Billy Joel;music
5837;"Did Wang Chung appear on 2005s  U.S. TV show, Hit Me Baby, One More Time!? - ""No""? ""Yes""?";Yes;music
5838;"When jazz or lounge singers try their hand at rock and roll, things can get ugly. What easy-listening artist known as the Velvet Fog made the regretful decision to record the Donovan hippie folk song Sunshine Superman? [sound clip] - ""Mel Torme""? ""Tony Bennett""? ""Bing Crosby""? ""Dean Martin""?";Mel Torme;music
5839;"What country music star worked as a night janitor at Columbia Record Studios in Nashville, Tennessee in 1965? - ""Merle Haggard""? ""Waylon Jennings""? ""Kris Kristofferson""? ""Willie Nelson""?";Kris Kristofferson;music
5840;"Which of these musicians was not a member of Nirvana? - ""Dave Foster""? ""Buzz Osbourne""? ""Chad Channing""? ""Dale Crover""?";Buzz Osbourne;music
5841;"What popular American singer passed away in 1995? - ""Dean Martin""? ""Ginger Rogers""? ""Selena""? ""All of these""?";All of these;music
5842;"Name this British quiz/game show. - ""Crystal Maze""? ""Blockbusters""? ""Fort Boyard""? ""Krypton Factor""?";Crystal Maze;music
5843;"How much did the wedding cake for Fergies 2009 wedding ceremony weigh? - ""58 kg""? ""28 kg""? ""48 kg""? ""68 kg""?";68 kg;music
5844;"Texas Ruby once cussed out this future president who was working as a disc jockey at WHO, Des Moines. - ""Ronald Reagan""? ""Gerald Ford""? ""Richard Nixon""? ""Harry Truman""?";Ronald Reagan;music
5845;"What is the meaning of the name Aaliyah? - ""Heavenly child""? ""Most precious""? ""Ascending""? ""Angelic""?";Ascending;music
5846;"Tommy is ranked #97 on Rolling Stone magazines list of the top 500 albums of all time.  Who released this album? - ""The Eagles""? ""The Who""? ""The Doors""? ""The Rolling Stones""?";The Who;music
5847;"Which member of KISS wrote Hard Luck Woman? - ""Paul Stanley""? ""Ace Frehley""? ""Peter Criss""? ""Gene Simmons""?";Paul Stanley;music
5848;"What color Corvette did Prince sing about in 1983? - ""red""? ""white""? ""black""? ""purple""?";red;music
5849;"During the recording of  the album In Love and Death by The Used, Kate, ex-girlfriend of band member Bert, died of an overdose. - ""False""? ""True""?";True;music
5850;"Steve and Muff Winwood were in a band during the mid 60s and had a #7 hit in 1967 with Gimme Some Lovin . What is the name of this band? - ""The Cream""? ""Blind Faith""? ""Spencer Davis Group""? ""The Winwoods""?";Spencer Davis Group;music
5851;"What solo artist had a hit with Like a Rolling Stone? - ""Bruce Springsteen""? ""Sting""? ""Eric Clapton""? ""Bob Dylan""?";Bob Dylan;music
5852;"This group had a big hit song in 1990 with The King of Wishful Thinking. - ""Escape Club""? ""Blues Traveler""? ""Fine Young Cannibals""? ""Go West""?";Go West;music
5853;"How many songs did Whitney Houston contribute to the Waiting to Exhale soundtrack? - ""one""? ""four""? ""three""? ""two""?";three;music
5854;"These following lyrics are from the song The One by Gary Allan: Ill fill those canyons in your soul/ like a river lead you home/ and Ill walk a step behind/ in the shadows so you shine.. - ""False""? ""True""?";True;music
5855;"The song Write This Down was recorded by country music singer George Strait. - ""True""? ""False""?";True;music
5856;"What 1989 song by Madonna contains the lyrics Dont go for second best baby, put your love to the test, and has one of the most expensive videos in history? - ""Like a Virgin""? ""Material Girl""? ""Express Yourself""? ""Human Nature""?";Express Yourself;music
5857;"Which artist did The Tom Petty Band support on their first tour of England in 1976? - ""Nils Loftgren""? ""Tom Waits""? ""The Traveling Willburys""? ""Bruce Springsteen""?";Nils Loftgren;music
5858;"This group had many names such as the Sh-Booms, the Chords and also this name. Can you single it out? - ""The Jive-Five""? ""The Crew Cuts""? ""The Wee Five""? ""The Willows""?";The Crew Cuts;music
5859;"Chris Brown used to rap and didnt realize he could sing until he was 11 or 12 years old. - ""True""? ""False""?";True;music
5860;"What is the name of Timbalands first-born child, born in 2007? - ""Faith""? ""Reign""? ""Aaliyah""? ""Saleisha""?";Reign;music
5861;"Was Jesse McCartneys second album released the same year he opened for the Backstreet Boys in Europe? - ""Yes""? ""No""?";No;music
5862;"What singer recorded Otis Blackwells song, Dont Be Cruel in 1956? - ""Johnny Horton""? ""Elvis Presley""? ""Ray Price""? ""Johnny Cash""?";Elvis Presley;music
5863;"Rumors was recorded by this group and ranked #26 on Rolling Stone magazines top 500 greatest albums of all time. - ""The Who""? ""Fleetwood Mac""? ""R.EM.""? ""U2""?";Fleetwood Mac;music
5864;"He was born in North Carolina but was raised and gained fame in New York City. Who was this very influential pianist, the composer of the great tune Round Midnight? - ""Chick Correa""? ""Thelonious Monk""? ""Cedar Walton""? ""Oscar Peterson""?";Thelonious Monk;music
5865;"Name the band who recorded the song from the sound clip. - ""BomfunkMC`s""? ""Bomfunk""? ""Bomfunk MS""? ""Bomfunk MC`s""?";Bomfunk MC`s;music
5866;"When was Prince born? - ""May 15, 1956""? ""June 7, 1958""? ""July 18, 1959""? ""January 15, 1955""?";June 7, 1958;music
5867;"The group Toto had a big hit in 1982 with this girl song - ""Gloria""? ""Rosanna""? ""Joanna""? ""Donna""?";Rosanna;music
5868;"The song One of These Nights was a  U.S. #1 hit for these guys in the year 1975. - ""The James Gang""? ""Wings""? ""The Eagles""? ""Hall  Oates""?";The Eagles;music
5869;"In the Broadway musical Rent, Mark, played by Anothony Rapp, starts working at which news company? - ""News Right Now""? ""News Now""? ""Buzz Line""? ""Talk Line""?";Buzz Line;music
5870;"Charlie Watts, born on 2 June 1941, is known as the drummer of which world-famous British rock band? - ""The Who""? ""Hermans Hermits""? ""The Doors""? ""The Rolling Stones""?";The Rolling Stones;music
5871;"What is the favorite sport of singer Chris Brown? - ""baseball""? ""soccer""? ""football""? ""Basketball""?";Basketball;music
5872;"In this musical later made into a movie, Sandy is a major character with very few lines. - ""The Lion King""? ""West Side Story""? ""Gigi""? ""Annie""?";Annie;music
5873;"In the early 1970s, bands like Led Zeppelin and Grand Funk Railroad initiated a form of rock devised specifically for large concert venues.  By mid-decade, stadium or arena rock was in full swing, and bands with big sounds like Boston and Queen dominated the music scene until the 1980s. Which of the following arena-rock bands released the singles Come Sail Away, Babe, and Lady? - ""Styx""? ""KISS""? ""Journey""? ""Foreigner""?";Styx;music
5874;"Derek Trucks became a member of the Allman Brothers in 1999. - ""False""? ""True""?";True;music
5875;"In 2003, Apocalyptica changed their format by adding an electric guitar to their line-up. - ""False""? ""True""?";False;music
5876;"What song by Destinys Child was featured on the soundtrack of the 2000 movie Charlies Angels? - ""Say My Name""? ""Survivor""? ""Bootylicious""? ""Independent Women""?";Independent Women;music
5877;"Who wrote Whitney Houstons 1992 power ballad I Will Always Love You? - ""Whitney Houston""? ""Cher""? ""Mariah Carey""? ""Dolly Parton""?";Dolly Parton;music
5878;"What is the name of Barbra Streisands album on which she worked with the Bee Gees Barry Gibb? - ""Barbra""? ""Guilty""? ""Woman In Love""? ""Time""?";Guilty;music
5879;"The song November Rain was a hit song for this band in 1992. - ""Guns N Roses""? ""Color Me Badd""? ""Atlantic Starr""? ""Mr. Big""?";Guns N Roses;music
5880;"This band from the 80s, formed in Leeds, England, had a huge hit in 1981 with Tainted Love. - ""A-Ha""? ""Soft Cell""? ""Depeche Mode""? ""Tears For Fears""?";Soft Cell;music
5881;"Name this very funny and popular show which starred a Hollywood movie star. - ""Taxi""? ""Golden Girls""? ""Police Squad""? ""Cheers""?";Police Squad;music
5882;"What is the name of the punk dance with influences from mosh dancing, that when done correctly, resembles running and stumbling at the same time? - ""Skank""? ""Slam""? ""Breakcore""? ""Pogo""?";Skank;music
5883;"Name this ballad by the Swedish band Europe: I read your mind, with no intentions Of being unkind, I wish I could explain It all takes time, a whole lot of patience If its a crime, how come I feel no pain. - ""Rock the Night""? ""The Final Countdown""? ""Carrie""? ""Cherokee""?";Carrie;music
5884;"Prince Igor is a famous opera by this composer. - ""Tchaikovsky""? ""Stravinsky""? ""Mozart""? ""Borodin""?";Borodin;music
5885;"The song Whatever Happened to Class? was cut from the movie version of which Bob Fosse musical? - ""Mame""? ""Sweet Charity""? ""Chicago""? ""Gypsy""?";Chicago;music
5886;"Finish the title to this Jake Owen song which comes from his album Startin With Me: ___ Second Ride, - ""8""? ""6""? ""7""? ""5""?";8;music
5887;"Clive Davis, the head of this record label, was so impressed when he saw 20-year-old Whitney Houston perform that he offered her a worldwide recording contract. - ""Universal Music Group""? ""Arista Records""? ""EMI""? ""Electra Records""?";Arista Records;music
5888;"Mandy Moore has her own fashion line. - ""True""? ""False""?";True;music
5889;"This singer had a hit song in 1991 with Blowing Kisses in the Wind. - ""Mariah Carey""? ""Karen White""? ""Whitney Houston""? ""Paula Abdul""?";Paula Abdul;music
5890;"An encounter at a Soho bar made it to #442 on Rolling Stones 500 Greatest Songs list. What was the name of the fetching person in The Kinks song who  walked like a woman and talked like a man? - ""Gloria""? ""Sexy Sadie""? ""Lucy""? ""Lola""?";Lola;music
5891;"Walkaway Joe was a duet featuring Trisha Yearwood and this singer. - ""Don Henley""? ""Garth Brooks""? ""Tom Petty""? ""Joe Stampley""?";Don Henley;music
5892;"Which is the author of the musical Kiss of the Spider Woman which opened on Broadway in 1993? - ""Kander and Ebb""? ""Lerner and Lowe""? ""Frank Loesser""? ""Rogers and Hart""?";Kander and Ebb;music
5893;"The singer should have known better because she belonged to a bad man and he was just walking out the door when he heard her say, Come a little bit closer Youre my kind of man So big and so strong Come a little bit closer Im all alone And the night is so long. Suddenly the music stopped and the bar is empty. What is the name of the bad man who informed the singer, Man you know your in trouble plenty. ? - ""Jose""? ""Pancho""? ""Kilroy""? ""Lefty""?";Jose;music
5894;"Complete these lyrics from Led Zeppelins song, Sunshine Woman: She got a ___________ Shine like gold Got a mortgage on my body Got a lien on my soul. - ""little fire""? ""little island""? ""little diamond""? ""little secret""?";little diamond;music
5895;"David Bryan studied medicine before he joined the band Bon Jovi. - ""True""? ""False""?";False;music
5896;"Allan Shermans song Harvey and Sheila is a parody of Hava Nagila, a traditional folk song associated with this country. - ""France""? ""Israel""? ""Italy""? ""Russia""?";Israel;music
5897;"The first clarinetist in a symphonic orchestra was the father of  which famous man ? - ""Gallileo""? ""Mozart""? ""Corelli""? ""Yani""?";Gallileo;music
5898;"This Pittsburgh-born musician was a great guitarist before becoming a great singer. His first album as a leader was released when he was only 21. - ""Stanley Jordan""? ""Eric Clapton""? ""John Mayhall""? ""George Benson""?";George Benson;music
5899;"This vocalist was at the forefront of the British folk rock movement. While not exactly a household name in the U.S., she was admired by many including Led Zeppelin who featured her beautiful voice on their song The Battle of Evermore. The sound clip is from Tam Lin- a song from her years with Fairport Convention. - ""Maxine Nightingale""? ""Maddy Prior""? ""Kate Bush""? ""Sandy Denny""?";Sandy Denny;music
5900;"Which writing team was responsible for the 1961 Shirelles hit Will You Still Love Me Tomorrow? - ""Pitney and Hart""? ""Mercer and Feyne""? ""Bacharach and David""? ""Goffin and King""?";Goffin and King;music
5901;"In 1973 John Lennon released this album whose cover introduced his idea of the conceptual country of Nutopia. - ""Mind Games""? ""Imagine""? ""Walls and Bridges""? ""Wedding Album""?";Mind Games;music
5902;"The members of the duo The White Stripes were once married. - ""False""? ""True""?";True;music
5903;"Headquarters was first album The Monkees released, in which they wrote, performed and sung all the songs. - ""True""? ""False""?";True;music
5904;"McFadden  Whitehead wrote the popular song Aint No Stopping Us Now. - ""True""? ""False""?";True;music
5905;"His 1976 album, Songs in the Key of Life, won a Grammy for best album of the year. - ""Stevie Wonder""? ""Billy Preston""? ""George Benson""? ""Marvin Gaye""?";Stevie Wonder;music
5906;"Booze and ladies keep me right as long as we can make it to the show tonight , bragged this band.  What band was an  American Band  coming to your town, we will help you party down ? - ""Great White""? ""Rolling Stones""? ""G.T.O.s""? ""Grand Funk""?";Grand Funk;music
5907;"Who recorded Exit Stage Left? - ""Black Sabbath""? ""Rush""? ""Bon Jovi""? ""Cinderella""?";Rush;music
5908;"This singer had one of the biggest hits of 1990 with the song Ice, Ice Baby. - ""M.C. Hammer""? ""Vanilla Ice""? ""Ice T""? ""Ice Cube""?";Vanilla Ice;music
5909;"Cher revealed that she was involved in a relationship with this legendary musician once and she deeply regretted turning him down. - ""Jimi Hendrix""? ""Michael Jackson""? ""Elvis Presley""? ""Elton John""?";Elvis Presley;music
5910;"Which song, released by The Who in 1965 begins with the lyrics: People try to put us down, just because weve been around? - ""My Generation""? ""Magic Bus""? ""Behind Blue Eyes""? ""Pinball Wizard""?";My Generation;music
5911;"This Power Pop band shares its name with a former Atlanta area supermarket chain. This bands name is: - ""Big Star""? ""Krogers""? ""Buy Rite""? ""Winn Dixie""?";Big Star;music
5912;"Name this 1997 song. - ""Angel""? ""Arc Angels""? ""Engel""? ""Engler""?";Engel;music
5913;"The song Amanda was the only ever  #1 U.S. hit for this band in 1986. - ""Boston""? ""Genesis""? ""Kansas""? ""Chicago""?";Boston;music
5914;"With the help of keyboardist Daryl Dragon, this singer topped the charts with hits like Lonely Night (Angel Face) and Shop Around. The sound clip is from You Never Done It Like That. - ""Roberta Flack""? ""Toni Tennille""? ""Suzi Quatro""? ""Maureen McGovern""?";Toni Tennille;music
5915;"What is the real first name of KISS lead guitarist Ace Frehley? - ""Matthew""? ""Paul""? ""Luke""? ""Mark""?";Paul;music
5916;"Greg Lake was the vocalist on the first King Crimson record In The Court Of The Crimson King? - ""False""? ""True""?";True;music
5917;"This great jazz trombonist and vibraphonist was playing with prominent groups by the mid-1930s, when he was just hitting his twenties. From 1947-1951 he played with Duke Ellington and his wah-wah trombone work was featured in The  Liberian Suite. He is famous for writing Sultry Serenade, now a jazz standard. - ""Tyree Glenn""? ""Bill Watrous""? ""Kai Winding""? ""Jimmy Dorsey""?";Tyree Glenn;music
5918;"In the song Harvey and Sheila, they went to Europe using what charge card? - ""American Express""? ""VISA""? ""Master Card""? ""Discover""?";VISA;music
5919;"Who wrote the musical The Man of La Mancha which had its world premier at the Goodspeed Opera House in Connecticut? - ""Leigh and Darian""? ""Stephen Sondheim""? ""Lionel Bart""? ""Lerner and Lowe""?";Leigh and Darian;music
5920;"What 1980s new wave band had one of their early videos banned from the BBC and heavily edited by MTV for pornographic content in 1981? - ""Pet Shop Boys""? ""Duran Duran""? ""Haircut 100""? ""Men Without Hats""?";Duran Duran;music
5921;"In the song Al N Yetta, while they both watched Meet the Press Yetta yearned for something or someone. What? - ""Game of chess""? ""Sexy dress""? ""Elliot Ness""? ""Rudolf Hess""?";Elliot Ness;music
5922;"Cat Stevens allegedly wrote the song Wild World for this actress. - ""Sally Field""? ""Patti DArbanville""? ""Rene Russo""? ""Susan Sarandon""?";Patti DArbanville;music
5923;"Fill in the missing words from Shania Twains song That Dont Impress Me Much: Okay, so youre a rocket scientist That dont impress me much So you got the brain but have you got ...................... - ""the good looks""? ""the touch""? ""the style""? ""a sports car""?";the touch;music
5924;"They couldve been contenders.  This group has gained a reputation as one of the great lost missing links of 60s rock: massive talent unaccountably caught in a dead-end.  The most successful UK indie record label of the 90s takes its name from this band. - ""The Electric Prunes""? ""The Creation""? ""Moby Grape""? ""The Soft Boys""?";The Creation;music
5925;"Soft Rock is a genre of rock music characterized by an easy-going ear-pleasing sound with non-confrontational lyrics which focus on love, relationships and everyday life. Which of the following bands would NOT be considered a soft rock group? - ""Exile""? ""Midnight Star""? ""Pablo Cruise""? ""Firefall""?";Midnight Star;music
5926;"This singer had a big hit in 1967 with the song 98.6. What is the name of this one hit wonder from the Summer of Love? - ""Arthur Conley""? ""Ed Ames""? ""Keith""? ""Donovan""?";Keith;music
5927;"Beyonce is one of the original members of  Destinys Child. - ""False""? ""True""?";True;music
5928;"What 1999 song recorded by Sting features Algerian rai singer Cheb Mami? - ""Desert Rose""? ""Moon Rose""? ""Woodland Rose""? ""Prairie Rose""?";Desert Rose;music
5929;"What Epica song do these lyrics belong to: Its a place where your wish will be granted Come, youll see Im right? - ""Safeguard To Paradise""? ""Trois Vierges""? ""Chasing The Dragon""? ""Sancta Terra""?";Sancta Terra;music
5930;"Annie Lennox and Dave Stewart comprise this musical act formed in 1980, which has since sold over 75 million records. - ""Eurythmics""? ""Roxette""? ""Ace of Base""? ""The Sundays""?";Eurythmics;music
5931;"Some folk are born made to wave the flag; Ooh, their red, white and blue And when the band plays Hail to the Chief Ooh they point the cannon at you. It aint me, it aint me. I aint no senators son. The senators son in the lyric of the song Fortunate Son refers to Al Gore Jr. - ""False""? ""True""?";False;music
